"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"SHAR","1_nSPC","Global",1.93,3.44,0,0,12.98,12.98,0.01,0.01
"SNDP","1_nSPC","Global",1.93,3.44,0,0,0.01,0.01,0,0
"SPBA","1_nSPC","Global",1.93,3.44,0.01,0.01,4.36,4.36,0.05,0.05
"SPBA","2_BLT","Global",1.93,3.44,0,0.01,2.31,0.67,0,0.01
"SPDE","1_nSPC","Global",1.93,3.44,0,0,0.09,0.09,0,0
"SPHE","1_nSPC","Global",1.93,3.44,0,0,30.6,30.6,0.04,0.04
"SPLE","1_nSPC","Global",1.93,3.44,0,0,218.35,218.35,0.14,0.14
"STBA","1_nSPC","Global",1.93,3.44,0.63,0.63,0.05,0.05,0.03,0.03
"STFA","1_nSPC","Global",1.93,3.44,0,0,0.02,0.02,0,0
"STMA","1_nSPC","Global",1.93,3.44,0.4,0.4,0.11,0.11,0.04,0.04
"STSP","1_nSPC","Global",1.93,3.44,0,0,0.03,0.03,0,0
"SUBU","1_nSPC","Global",1.93,3.44,0.7,0.7,0.3,0.3,0.21,0.21
"SUBU","2_BLT","Global",1.93,3.44,0.06,0.29,0.31,0.09,0.02,0.03
"SUFR","1_nSPC","Global",1.93,3.44,0.44,0.44,1.05,1.05,0.46,0.46
"SUFR","2_BLT","Global",1.93,3.44,0.13,0.51,1.59,0.46,0.21,0.24
"SURG","1_nSPC","Global",1.93,3.44,0.01,0.01,0.02,0.02,0,0
"SYBI","1_nSPC","Global",1.93,3.44,0,0,0,0,0,0
"SYUL","1_nSPC","Global",1.93,3.44,0,0,0.03,0.03,0,0
"SYVA","1_nSPC","Global",1.93,3.44,0,0,0.01,0.01,0,0
"TATR","1_nSPC","Global",1.93,3.44,0,0,0.01,0.01,0,0
"THBA","1_nSPC","Global",1.93,3.44,0.06,0.06,0.67,0.67,0.04,0.04
"THBA","2_BLT","Global",1.93,3.44,0.01,0.08,0.55,0.16,0.01,0.01
"THDQ","1_nSPC","Global",1.93,3.44,0,0,0,0,0,0
"THDU","1_nSPC","Global",1.93,3.44,0.94,0.94,0.23,0.23,0.21,0.21
"THDU","2_BLT","Global",1.93,3.44,0.01,0.07,0.15,0.04,0,0
"THLU","1_nSPC","Global",1.93,3.44,0.01,0.01,0.04,0.04,0,0
"THPU","1_nSPC","Global",1.93,3.44,0.06,0.06,0.26,0.26,0.02,0.02
"THPU","2_BLT","Global",1.93,3.44,0,0.03,0.46,0.13,0,0
"THQU","1_nSPC","Global",1.93,3.44,0.01,0.01,0.04,0.04,0,0
"THSP","1_nSPC","Global",1.93,3.44,0,0,0,0,0,0
"THTR","1_nSPC","Global",1.93,3.44,0.12,0.12,0.12,0.12,0.01,0.01
"THTR","2_BLT","Global",1.93,3.44,0.02,0.14,0.36,0.1,0.01,0.01
"TORA","1_nSPC","Global",1.93,3.44,0,0,0.11,0.11,0,0
"TRIG","1_nSPC","Global",1.93,3.44,0,0,1.07,1.07,0,0
"TROB","1_nSPC","Global",1.93,3.44,0.02,0.02,17.65,17.65,0.31,0.31
"TROB","2_BLT","Global",1.93,3.44,0,0,3.43,1,0,0
"TUNA","1_nSPC","Global",1.93,3.44,0,0,11.44,11.44,0.01,0.01
"TYCR","1_nSPC","Global",1.93,3.44,0,0,2.08,2.08,0,0
"WRAS","1_nSPC","Global",1.93,3.44,0.01,0.01,0.02,0.02,0,0
"XAAU","1_nSPC","Global",1.93,3.44,0.05,0.05,0.36,0.36,0.02,0.02
"XACA","1_nSPC","Global",1.93,3.44,0,0,0.24,0.24,0,0
"ZACO","1_nSPC","Global",1.93,3.44,0.38,0.38,0.35,0.35,0.13,0.13
"ZEFL","1_nSPC","Global",1.93,3.44,0.41,0.41,0.55,0.55,0.23,0.23
"ZESC","1_nSPC","Global",1.93,3.44,0,0,0.61,0.61,0,0
"ZEVE","1_nSPC","Global",1.93,3.44,0.09,0.09,0.4,0.4,0.03,0.03
"ZEVE","2_BLT","Global",1.93,3.44,0.01,0.04,0.68,0.2,0,0.01
