"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHCL","2_BLT","Global",0,1.48,0,0,0.24,0.16,0,0
"CHEI","1_nSPC","Global",0,1.48,0.02,0.02,0.11,0.11,0,0
"CHEP","1_nSPC","Global",0,1.48,0.17,0.17,0.19,0.19,0.03,0.03
"CHEP","2_BLT","Global",0,1.48,0.04,0.04,0.4,0.27,0.02,0.01
"CHFA","1_nSPC","Global",0,1.48,0.01,0.01,0.19,0.19,0,0
"CHFA","2_BLT","Global",0,1.48,0.01,0.01,0.54,0.37,0,0
"CHFL","1_nSPC","Global",0,1.48,0.01,0.01,0.14,0.14,0,0
"CHFL","2_BLT","Global",0,1.48,0,0,0.28,0.19,0,0
"CHFN","1_nSPC","Global",0,1.48,0.06,0.06,3.67,3.67,0.24,0.24
"CHFN","2_BLT","Global",0,1.48,0.02,0.02,5.22,3.53,0.08,0.06
"CHGL","1_nSPC","Global",0,1.48,0,0,0.04,0.04,0,0
"CHGL","2_BLT","Global",0,1.48,0,0,0.01,0.01,0,0
"CHIN","1_nSPC","Global",0,1.48,0.01,0.01,0.11,0.11,0,0
"CHIN","2_BLT","Global",0,1.48,0,0,0.08,0.05,0,0
"CHKL","1_nSPC","Global",0,1.48,0.01,0.01,0.06,0.06,0,0
"CHKL","2_BLT","Global",0,1.48,0.04,0.04,0.02,0.01,0,0
"CHLI","1_nSPC","Global",0,1.48,0,0,0.23,0.23,0,0
"CHLT","1_nSPC","Global",0,1.48,0.09,0.09,0.14,0.14,0.01,0.01
"CHLT","2_BLT","Global",0,1.48,0.01,0.01,0.65,0.44,0.01,0.01
"CHLU","1_nSPC","Global",0,1.48,0.33,0.33,0.21,0.21,0.07,0.07
"CHLU","2_BLT","Global",0,1.48,0.12,0.12,0.39,0.26,0.05,0.03
"CHMA","1_nSPC","Global",0,1.48,0.4,0.4,0.02,0.02,0.01,0.01
"CHMA","2_BLT","Global",0,1.48,0.34,0.34,0.05,0.03,0.02,0.01
"CHMC","1_nSPC","Global",0,1.48,0.12,0.12,3.69,3.69,0.43,0.43
"CHMC","2_BLT","Global",0,1.48,0.05,0.05,3.38,2.29,0.17,0.12
"CHMD","1_nSPC","Global",0,1.48,0.01,0.01,0.11,0.11,0,0
"CHMD","2_BLT","Global",0,1.48,0.01,0.01,0.13,0.09,0,0
"CHME","1_nSPC","Global",0,1.48,0.01,0.01,0.06,0.06,0,0
