"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"ANTW","1_nSPC","-0.32","-0.8631"," 0.2820","2.7","1.740","3.926","0.088","0.088","0.0032","0.0032","0.00028","0.00028"
"ANTW","2_BLT","-0.32","-0.8631"," 0.2820","2.7","1.740","3.926","0.045","0.061","0.0104","0.0039","0.00047","0.00024"
"APFU","1_nSPC","-0.56","-0.9061","-0.2822","1.8","1.515","2.098","0.49","0.49","0.0037","0.0037","0.0018","0.0018"
"APFU","2_BLT","-0.56","-0.9061","-0.2822","1.8","1.515","2.098","0.31","0.44","0.0087","0.0049","0.0027","0.0021"
"APSP","1_nSPC","2","1.103","2.850","1.1","0.4402","2.2125","0.014","0.0143","0.0159","0.0159","0.00023","2.3e-04"
"APSP","2_BLT","2","1.103","2.850","1.1","0.4402","2.2125","0.058","0.0081","0.0061","0.0058","0.00036","4.7e-05"
"APTR","1_nSPC","-2","-2.624","-1.440","2.4","1.858","3.145","0.266","0.27","0.0029","0.0029","0.00077","0.00077"
"APTR","2_BLT","-2","-2.624","-1.440","2.4","1.858","3.145","0.078","0.39","0.0065","0.0026","0.00051","0.00103"
"APVI","1_nSPC","-0.5","-1.3261"," 0.3499","1.5","1.016","2.238","0.063","0.063","0.0019","0.0019","1.2e-04","1.2e-04"
"APVI","2_BLT","-0.5","-1.3261"," 0.3499","1.5","1.016","2.238","0.026","0.042","0.0023","0.0015","5.9e-05","6.3e-05"
"ARME","1_nSPC","0.12","-0.6820"," 0.9463","1.2","0.7503","1.8311","0.025","0.025","0.0021","0.0021","5.3e-05","5.3e-05"
"ARME","2_BLT","0.12","-0.6820"," 0.9463","1.2","0.7503","1.8311","0.022","0.020","0.0028","0.0024","6.2e-05","4.7e-05"
"ARNI","1_nSPC","0.24","-0.7032"," 1.2302","2.3","0.9466","4.6097","0.019","0.019","0.0023","0.0023","4.2e-05","4.2e-05"
"ARNI","2_BLT","0.24","-0.7032"," 1.2302","2.3","0.9466","4.6097","0.022","0.017","0.0032","0.0014","7.1e-05","2.5e-05"
"AUCH","1_nSPC","0.56","-0.2427"," 1.3898","1.8","1.073","2.744","0.024","0.024","0.0022","0.0022","5.4e-05","5.4e-05"
"AUCH","2_BLT","0.56","-0.2427"," 1.3898","1.8","1.073","2.744","0.022","0.013","0.0035","0.0019","7.5e-05","2.4e-05"
"BACO","1_nSPC","-0.54","-1.5504"," 0.5400","2.5","1.522","3.780","0.034","0.034","0.0021","0.0021","7.2e-05","7.2e-05"
"BACO","2_BLT","-0.54","-1.5504"," 0.5400","2.5","1.522","3.780","0.012","0.020","0.0045","0.0018","5.4e-05","3.8e-05"
"BAUN","1_nSPC","-1.6","-1.952","-1.292","1.9","1.598","2.176","0.71","0.71","0.0040","0.0040","0.0029","0.0029"
"BAUN","2_BLT","-1.6","-1.952","-1.292","1.9","1.598","2.176","0.32","0.70","0.0081","0.0043","0.0026","0.0030"
"BAVI","1_nSPC","-0.56","-1.4411"," 0.3820","3.7","1.757","6.547","0.041","0.041","0.002","0.0020","8.1e-05","8.1e-05"
"BAVI","2_BLT","-0.56","-1.4411"," 0.3820","3.7","1.757","6.547","0.013","0.023","0.017","0.0045","2.2e-04","1.0e-04"
"BLCH","1_nSPC","2.2","-0.1972"," 4.7069","4.6"," 0.04181","33.87733","0.007","0.0070","0.0081","0.00813","5.7e-05","5.7e-05"
"BLCH","2_BLT","2.2","-0.1972"," 4.7069","4.6"," 0.04181","33.87733","0.011","0.0011","0.0044","0.00096","4.7e-05","1.1e-06"
"BLEN","1_nSPC","-1.6","-2.190","-0.931","0.88","0.4108","1.6685","0.218","0.22","0.0128","0.0128","0.00278","0.00278"
"BLEN","2_BLT","-1.6","-2.190","-0.931","0.88","0.4108","1.6685","0.025","0.11","0.0067","0.0077","0.00017","0.00085"
"BOAN","1_nSPC","-1.1","-2.27072"," 0.09259","4","2.040","6.995","0.0501","0.050","0.0019","0.0019","9.4e-05","9.4e-05"
"BOAN","2_BLT","-1.1","-2.27072"," 0.09259","4","2.040","6.995","0.0046","0.014","0.0067","0.0017","3.1e-05","2.4e-05"
"BOAX","1_nSPC","-0.17","-0.5940"," 0.2728","2.5","1.898","3.111","0.15","0.15","0.0026","0.0026","0.00039","0.00039"
"BOAX","2_BLT","-0.17","-0.5940"," 0.2728","2.5","1.898","3.111","0.12","0.13","0.0051","0.0021","0.00059","0.00028"
"CAAB","1_nSPC","-0.68","-1.6051"," 0.2400","1.4","0.6994","2.8481","0.076","0.076","0.0031","0.0031","0.00023","0.00023"
"CAAB","2_BLT","-0.68","-1.6051"," 0.2400","1.4","0.6994","2.8481","0.078","0.143","0.0041","0.0028","0.00032","0.00041"
"CAAM","1_nSPC","-1.7","-3.9244"," 0.2564","3.1","0.7112","8.6016","0.0511","0.0511","0.0026","0.0026","1.3e-04","1.3e-04"
"CAAM","2_BLT","-1.7","-3.9244"," 0.2564","3.1","0.7112","8.6016","0.0018","0.0097","0.0050","0.0016","8.8e-06","1.6e-05"
"CACA","1_nSPC","-1.1","-1.5808","-0.6273","1.4","1.115","1.808","0.154","0.15","0.0023","0.0023","0.00035","0.00035"
"CACA","2_BLT","-1.1","-1.5808","-0.6273","1.4","1.115","1.808","0.083","0.21","0.0041","0.0028","0.00034","0.00061"
"CACE","1_nSPC","-0.79","-2.7304"," 1.3118","7.5e+19","4.784e-03","3.834e+11","0.0040","0.0040","0.0199","2.0e-02","8.0e-05","8.0e-05"
"CACE","2_BLT","-0.79","-2.7304"," 1.3118","7.5e+19","4.784e-03","3.834e+11","0.0026","0.0058","0.0033","4.5e-23","8.8e-06","2.6e-25"
"CACO","1_nSPC","0.65","-0.7798"," 2.1000","0.87","0.4805","1.4329","0.0055","0.0055","0.0020","0.0020","1.1e-05","1.1e-05"
"CACO","2_BLT","0.65","-0.7798"," 2.1000","0.87","0.4805","1.4329","0.0093","0.0048","0.0033","0.0038","3.1e-05","1.9e-05"
"CADU","1_nSPC","-0.84","-1.3250","-0.3388","1.7","1.296","2.252","0.164","0.16","0.0027","0.0027","0.00044","0.00044"
"CADU","2_BLT","-0.84","-1.3250","-0.3388","1.7","1.296","2.252","0.063","0.14","0.0047","0.0027","0.00030","0.00037"
"CAFE","1_nSPC","-0.49","-2.0568"," 1.1052","1.6e+12","5.314e-05","1.522e+07","0.0158","0.0158","0.0035","3.5e-03","5.5e-05","5.5e-05"
"CAFE","2_BLT","-0.49","-2.0568"," 1.1052","1.6e+12","5.314e-05","1.522e+07","0.0042","0.0069","0.0025","1.6e-15","1.1e-05","1.1e-17"
"CAIG","1_nSPC","-0.34","-1.6224"," 1.0098","3.3","0.959","7.950","0.0123","0.012","0.0018","0.0018","2.2e-05","2.2e-05"
"CAIG","2_BLT","-0.34","-1.6224"," 1.0098","3.3","0.959","7.950","0.0098","0.014","0.0050","0.0015","4.9e-05","2.1e-05"
"CAJN","1_nSPC","-0.11","-1.3668"," 1.1044","2.1","0.6674","5.3821","0.018","0.0177","0.0026","0.0026","4.6e-05","4.6e-05"
"CAJN","2_BLT","-0.11","-1.3668"," 1.1044","2.1","0.6674","5.3821","0.005","0.0056","0.0050","0.0023","2.5e-05","1.3e-05"
"CALU","1_nSPC","-0.14","-0.7031"," 0.4399","2.4","1.278","4.105","0.1","0.10","0.0074","0.0074","0.00075","0.00075"
"CALU","2_BLT","-0.14","-0.7031"," 0.4399","2.4","1.278","4.105","0.2","0.23","0.0102","0.0043","0.00207","0.00098"
"CAMC","1_nSPC","2.1","1.196","3.123","1.7","0.7056","3.6539","0.0041","0.0041","0.0048","0.0048","1.9e-05","1.9e-05"
"CAMC","2_BLT","2.1","1.196","3.123","1.7","0.7056","3.6539","0.0788","0.0100","0.0058","0.0033","4.6e-04","3.3e-05"
"CAME","1_nSPC","-0.99","-1.3636","-0.5972","1.5","1.187","1.816","0.43","0.43","0.0044","0.0044","0.0019","0.0019"
"CAME","2_BLT","-0.99","-1.3636","-0.5972","1.5","1.187","1.816","0.27","0.50","0.0068","0.0045","0.0018","0.0023"
"CAML","1_nSPC","-1.9","-3.8934"," 0.1683","2.7","0.6782","6.9600","0.0205","0.020","0.0019","0.0019","3.8e-05","3.8e-05"
"CAML","2_BLT","-1.9","-3.8934"," 0.1683","2.7","0.6782","6.9600","0.0016","0.011","0.0050","0.0019","8.0e-06","2.0e-05"
"CAOR","1_nSPC","-0.58","-1.2965"," 0.1649","1.4","0.6154","2.7610","0.079","0.079","0.0032","0.0032","0.00026","0.00026"
"CAOR","2_BLT","-0.58","-1.2965"," 0.1649","1.4","0.6154","2.7610","0.150","0.240","0.0370","0.0268","0.00554","0.00641"
"CAPA","1_nSPC","-0.61","-0.9769","-0.2461","3.4","2.797","4.059","0.17","0.17","0.0021","0.0021","0.00035","0.00035"
"CAPA","2_BLT","-0.61","-0.9769","-0.2461","3.4","2.797","4.059","0.12","0.20","0.0089","0.0026","0.00109","0.00054"
"CARD","1_nSPC","-1","-2.414"," 0.228","3"," 0.1649","13.3325","0.046","0.046","0.0098","0.0098","4.5e-04","4.5e-04"
"CARD","2_BLT","-1","-2.414"," 0.228","3"," 0.1649","13.3325","0.011","0.031","0.0050","0.0017","5.6e-05","5.2e-05"
"CASE","1_nSPC","0.083","-0.95162"," 1.10946","122","  1.242","934.297","0.026","0.026","0.111","0.11126","0.0029","2.9e-03"
"CASE","2_BLT","0.083","-0.95162"," 1.10946","122","  1.242","934.297","0.027","0.025","0.075","0.00062","0.0020","1.5e-05"
"CASO","1_nSPC","0.19","-0.2489"," 0.5865","2.4","1.854","3.109","0.142","0.142","0.0034","0.0034","0.00049","0.00049"
"CASO","2_BLT","0.19","-0.2489"," 0.5865","2.4","1.854","3.109","0.079","0.067","0.0064","0.0027","0.00051","0.00018"
"CATE","1_nSPC","-0.76","-1.3058","-0.2236","2","1.051","3.540","0.13","0.13","0.047","0.047","0.0062","0.0062"
"CATE","2_BLT","-0.76","-1.3058","-0.2236","2","1.051","3.540","0.06","0.12","0.098","0.049","0.0058","0.0058"
"CAVA","1_nSPC","0.37","-0.7856"," 1.5422","2.6","1.022","5.751","0.0099","0.0099","0.0022","0.0022","2.1e-05","2.1e-05"
"CAVA","2_BLT","0.37","-0.7856"," 1.5422","2.6","1.022","5.751","0.0137","0.0095","0.0075","0.0029","1.0e-04","2.7e-05"
"CEAR","1_nSPC","-0.82","-1.2319","-0.4246","1.4","1.135","1.596","0.58","0.58","0.0038","0.0038","0.0022","0.0022"
"CEAR","2_BLT","-0.82","-1.2319","-0.4246","1.4","1.135","1.596","0.30","0.49","0.0048","0.0036","0.0014","0.0017"
"CEFL","1_nSPC","-0.64","-0.9632","-0.2805","1.7","1.412","1.900","0.74","0.74","0.012","0.012","0.0085","0.0085"
"CEFL","2_BLT","-0.64","-0.9632","-0.2805","1.7","1.412","1.900","0.59","0.73","0.019","0.012","0.0113","0.0085"
"CEHE","1_nSPC","-0.41","-0.86719"," 0.05414","1.6","1.086","2.352","0.21","0.21","0.0070","0.0070","0.00145","0.00145"
"CEHE","2_BLT","-0.41","-0.86719"," 0.05414","1.6","1.086","2.352","0.13","0.18","0.0069","0.0043","0.00087","0.00076"
"CELE","1_nSPC","0.36","-1.0059"," 1.6551","1.2","0.2574","3.6240","0.0087","0.0087","0.0026","0.0026","2.3e-05","2.3e-05"
"CELE","2_BLT","0.36","-1.0059"," 1.6551","1.2","0.2574","3.6240","0.0107","0.0075","0.0044","0.0037","4.8e-05","2.7e-05"
"CELO","1_nSPC","0.067","-2.31514"," 2.64152","1.4","0.1176","5.6883","0.0055","0.0055","0.0083","0.0083","4.6e-05","4.6e-05"
"CELO","2_BLT","0.067","-2.31514"," 2.64152","1.4","0.1176","5.6883","0.0018","0.0016","0.0050","0.0037","8.8e-06","6.1e-06"
"CEOC","1_nSPC","-0.86","-2.9422"," 1.2020","1.8","0.293","5.913","0.0116","0.0116","0.0023","0.0023","2.7e-05","2.7e-05"
"CEOC","2_BLT","-0.86","-2.9422"," 1.2020","1.8","0.293","5.913","0.0013","0.0032","0.0033","0.0018","4.5e-06","5.8e-06"
"CESH","1_nSPC","0.031","-0.30685"," 0.36052","1.5","1.120","1.846","0.47","0.47","0.038","0.038","0.018","0.018"
"CESH","2_BLT","0.031","-0.30685"," 0.36052","1.5","1.120","1.846","0.48","0.48","0.031","0.021","0.015","0.010"
"CESO","1_nSPC","0.92","-1.8489"," 3.7980","2.3"," 0.05719","12.37953","0.0218","0.02176","0.0042","0.0042","9.2e-05","9.2e-05"
"CESO","2_BLT","0.92","-1.8489"," 3.7980","2.3"," 0.05719","12.37953","0.0015","0.00062","0.0050","0.0022","7.7e-06","1.4e-06"
"CESX","1_nSPC","-0.37","-1.6355"," 0.8498","1.1","0.4216","2.5149","0.026","0.026","0.0029","0.0029","7.7e-05","7.7e-05"
"CESX","2_BLT","-0.37","-1.6355"," 0.8498","1.1","0.4216","2.5149","0.016","0.024","0.0029","0.0026","4.8e-05","6.1e-05"
"CEUR","1_nSPC","-0.16","-0.6271"," 0.2938","2.4","2.063","2.733","0.78","0.78","0.011","0.011","0.0083","0.0083"
"CEUR","2_BLT","-0.16","-0.6271"," 0.2938","2.4","2.063","2.733","0.83","0.85","0.031","0.013","0.0253","0.0108"
"CHAC","1_nSPC","0.63","0.2979","0.9543","2.3","1.668","3.059","0.47","0.47","0.35","0.35","0.17","0.17"
"CHAC","2_BLT","0.63","0.2979","0.9543","2.3","1.668","3.059","0.63","0.48","0.60","0.26","0.38","0.13"
"CHAG","1_nSPC","0.98","0.6446","1.3280","2.3","1.708","2.981","0.4","0.40","0.082","0.082","0.033","0.033"
"CHAG","2_BLT","0.98","0.6446","1.3280","2.3","1.708","2.981","0.5","0.27","0.175","0.077","0.088","0.021"
