"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHKL","2_BLT","Global",0,2.41,0.2,0.2,0.02,0.01,0,0
"CHLC","1_nSPC","Global",0,2.41,0.01,0.01,0.01,0.01,0,0
"CHLC","2_BLT","Global",0,2.41,0.01,0.01,0.06,0.03,0,0
"CHLI","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"CHLT","1_nSPC","Global",0,2.41,0.05,0.05,0,0,0,0
"CHLT","2_BLT","Global",0,2.41,0.01,0.01,0.01,0,0,0
"CHLU","1_nSPC","Global",0,2.41,0.28,0.28,0,0,0,0
"CHLU","2_BLT","Global",0,2.41,0.12,0.12,0.01,0,0,0
"CHME","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CHMI","1_nSPC","Global",0,2.41,0.19,0.19,0.01,0.01,0,0
"CHMI","2_BLT","Global",0,2.41,0.16,0.16,0.04,0.01,0.01,0
"CHMU","1_nSPC","Global",0,2.41,0.55,0.55,0.01,0.01,0,0
"CHMU","2_BLT","Global",0,2.41,0.43,0.43,0.02,0.01,0.01,0
"CHOR","1_nSPC","Global",0,2.41,0.42,0.42,0,0,0,0
"CHOR","2_BLT","Global",0,2.41,0.16,0.16,0.01,0,0,0
"CHOV","1_nSPC","Global",0,2.41,0.14,0.14,0.02,0.02,0,0
"CHOV","2_BLT","Global",0,2.41,0.18,0.18,0.06,0.02,0.01,0
"CHPE","1_nSPC","Global",0,2.41,0.06,0.06,0,0,0,0
"CHPE","2_BLT","Global",0,2.41,0.06,0.06,0,0,0,0
"CHQU","1_nSPC","Global",0,2.41,0.37,0.37,0,0,0,0
"CHQU","2_BLT","Global",0,2.41,0.27,0.27,0.01,0,0,0
"CHRE","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"CHSL","1_nSPC","Global",0,2.41,0.36,0.36,0.01,0.01,0,0
"CHSL","2_BLT","Global",0,2.41,0.24,0.24,0.02,0.01,0,0
"CHTI","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CHTI","2_BLT","Global",0,2.41,0,0,0.01,0,0,0
"CHUB","1_nSPC","Global",0,2.41,0.2,0.2,0.01,0.01,0,0
