"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"LUKA","1_nSPC","0.12","-0.4287"," 0.6392","3.5","1.723","6.807","0.073","0.073","11","11","0.78","0.78"
"LUKA","2_BLT","0.12","-0.4287"," 0.6392","3.5","1.723","6.807","0.087","0.077","18"," 5","1.52","0.39"
"MABR","1_nSPC","-0.4","-1.0670"," 0.3206","1.8","0.6471","3.9808","0.080","0.080","0.067","0.067","0.0054","0.0054"
"MABR","2_BLT","-0.4","-1.0670"," 0.3206","1.8","0.6471","3.9808","0.024","0.035","0.327","0.178","0.0078","0.0062"
"MAGE","1_nSPC","-0.0035","-0.268190"," 0.261191","3","2.323","3.800","0.55","0.55","0.062","0.062","0.034","0.034"
"MAGE","2_BLT","-0.0035","-0.268190"," 0.261191","3","2.323","3.800","0.57","0.57","0.228","0.076","0.130","0.043"
"MENI","1_nSPC","0.11","-0.2154"," 0.4157","4.1","3.097","5.226","0.28","0.28","8.1","8.1","2.2","2.22"
"MENI","2_BLT","0.11","-0.2154"," 0.4157","4.1","3.097","5.226","0.26","0.24","9.6","2.4","2.5","0.57"
"MEVI","1_nSPC","-0.36","-0.74201"," 0.01629","3.3","2.557","4.108","0.19","0.19","1.4","1.41","0.27","0.27"
"MEVI","2_BLT","-0.36","-0.74201"," 0.01629","3.3","2.557","4.108","0.10","0.14","3.2","0.97","0.33","0.14"
"MOGR","1_nSPC","-1.1","-1.4560","-0.7599","1.3","0.8508","2.1484","0.25","0.25","7.4","7.4","1.9","1.9"
"MOGR","2_BLT","-1.1","-1.4560","-0.7599","1.3","0.8508","2.1484","0.16","0.36","8.2","6.1","1.3","2.2"
"MUFL","1_nSPC","0.11","-0.1896"," 0.4092","5.7","3.591","9.387","0.18","0.18"," 0.89","0.89","0.16","0.16"
"MUFL","2_BLT","0.11","-0.1896"," 0.4092","5.7","3.591","9.387","0.24","0.22","15.51","2.70","3.71","0.60"
"MUVA","1_nSPC","0.44","0.1060","0.7916","5.4","2.515","9.964","0.08","0.08","1.6","1.6","0.13","0.13"
"MUVA","2_BLT","0.44","0.1060","0.7916","5.4","2.515","9.964","0.18","0.12","5.6","1.0","1.02","0.13"
"MYAM","1_nSPC","0.55","-0.02963"," 1.16103","4.3"," 1.305","11.389","0.038","0.038","2.5","2.5","0.094","0.094"
"MYAM","2_BLT","0.55","-0.02963"," 1.16103","4.3"," 1.305","11.389","0.040","0.023","4.8","1.1","0.190","0.026"
"MYBE","1_nSPC","0.81","0.4587","1.1655","2.2","1.248","3.592","0.084","0.084","3.5","3.5","0.3","0.30"
"MYBE","2_BLT","0.81","0.4587","1.1655","2.2","1.248","3.592","0.160","0.078","7.4","3.4","1.2","0.26"
"MYKU","1_nSPC","0.22","-0.1626"," 0.6213","3.3","1.790","5.779","0.065","0.065","0.76","0.76","0.05","0.05"
"MYKU","2_BLT","0.22","-0.1626"," 0.6213","3.3","1.790","5.779","0.075","0.061","1.65","0.49","0.12","0.03"
"MYMA","1_nSPC","-1.4","-3.5153"," 0.7561","4e+14","1.067e-04","2.858e+08","0.01082","0.0108","1.09","1.1e+00","0.01184","1.2e-02"
"MYMA","2_BLT","-1.4","-3.5153"," 0.7561","4e+14","1.067e-04","2.858e+08","0.00096","0.0039","0.14","3.6e-16","0.00014","1.4e-18"
"NABR","1_nSPC","-0.57","-0.9074","-0.2380","2.9","1.944","4.191","0.155","0.16","6.4","6.4","1.00","1.00"
"NABR","2_BLT","-0.57","-0.9074","-0.2380","2.9","1.944","4.191","0.086","0.14","9.0","3.1","0.77","0.44"
"NAHE","1_nSPC","-1.2","-1.8679","-0.5573","1.3","0.3265","3.6368","0.069","0.069"," 7.4"," 7.4","0.51","0.51"
"NAHE","2_BLT","-1.2","-1.8679","-0.5573","1.3","0.3265","3.6368","0.021","0.068","37.1","29.0","0.78","1.98"
"NALI","1_nSPC","0.038","-0.31309"," 0.40930","2.9","1.997","3.887","0.26","0.26","2.4","2.4","0.62","0.62"
"NALI","2_BLT","0.038","-0.31309"," 0.40930","2.9","1.997","3.887","0.25","0.25","3.6","1.3","0.92","0.31"
"NAUN","1_nSPC","-0.55","-0.8177","-0.2664","1.8","1.459","2.255","0.65","0.65","13","12.9","8.4","8.4"
"NAUN","2_BLT","-0.55","-0.8177","-0.2664","1.8","1.459","2.255","0.53","0.66","13"," 7.2","6.8","4.7"
"NESA","1_nSPC","0.44","0.08198","0.76337","3","2.139","4.048","0.13","0.13","0.31","0.31","0.039","0.039"
"NESA","2_BLT","0.44","0.08198","0.76337","3","2.139","4.048","0.17","0.11","1.26","0.42","0.209","0.047"
"NOTA","1_nSPC","-1.2","-1.9834","-0.5347","7.5"," 0.7907","31.4092","0.039","0.039","0.071","0.071","0.0027","0.0027"
"NOTA","2_BLT","-1.2","-1.9834","-0.5347","7.5"," 0.7907","31.4092","0.017","0.057","0.176","0.023","0.0030","0.0013"
"OPFA","1_nSPC","0.092","-0.8371"," 1.0806","3.2"," 0.4679","11.4276","0.014","0.0142","5.5","5.53","0.078","0.0783"
"OPFA","2_BLT","0.092","-0.8371"," 1.0806","3.2"," 0.4679","11.4276","0.009","0.0082","2.2","0.68","0.020","0.0056"
"OPPU","1_nSPC","-0.54","-1.03387","-0.09538","1.5","0.825","2.524","0.14","0.14","10","10.3","1.4","1.4"
"OPPU","2_BLT","-0.54","-1.03387","-0.09538","1.5","0.825","2.524","0.12","0.19","14"," 9.8","1.7","1.8"
"OSMA","1_nSPC","0.64","-0.5357"," 1.7793","12349","2.534e-04","2.643e+03","0.0053","0.0053","0.14","1.4e-01","0.00075","7.5e-04"
"OSMA","2_BLT","0.64","-0.5357"," 1.7793","12349","2.534e-04","2.643e+03","0.0083","0.0044","0.12","9.9e-06","0.00102","4.4e-08"
"OSME","1_nSPC","0.36","-0.1417"," 0.8544","2.4","1.382","3.898","0.067","0.067","0.086","0.086","0.0057","0.0057"
"OSME","2_BLT","0.36","-0.1417"," 0.8544","2.4","1.382","3.898","0.048","0.034","0.119","0.049","0.0057","0.0017"
"OXBI","1_nSPC","-0.61","-0.8997","-0.3108","1.3","0.9987","1.7435","0.31","0.31","0.10","0.10","0.032","0.032"
"OXBI","2_BLT","-0.61","-0.8997","-0.3108","1.3","0.9987","1.7435","0.24","0.36","0.32","0.24","0.075","0.087"
"OXUN","1_nSPC","-0.12","-0.3655"," 0.1485","2.2","1.732","2.683","0.33","0.33","1.1","1.11","0.37","0.37"
"OXUN","2_BLT","-0.12","-0.3655"," 0.1485","2.2","1.732","2.683","0.31","0.33","1.4","0.64","0.43","0.21"
"PAAR","1_nSPC","0.14","-0.1104"," 0.4215","2.9","2.340","3.574","0.43","0.43","0.10","0.104","0.045","0.045"
"PAAR","2_BLT","0.14","-0.1104"," 0.4215","2.9","2.340","3.574","0.44","0.41","0.25","0.086","0.110","0.035"
"PACY","1_nSPC","-0.51","-0.7990","-0.2113","1.7","1.177","2.300","0.28","0.28","0.68","0.68","0.19","0.19"
"PACY","2_BLT","-0.51","-0.7990","-0.2113","1.7","1.177","2.300","0.21","0.30","0.62","0.38","0.13","0.11"
"PAFO","1_nSPC","-0.042","-0.32077"," 0.25370","3.1","2.335","3.927","0.28","0.28","0.16","0.16","0.044","0.044"
"PAFO","2_BLT","-0.042","-0.32077"," 0.25370","3.1","2.335","3.927","0.25","0.26","0.57","0.18","0.144","0.048"
"PAIN","1_nSPC","0.72","0.2438","1.1948","5.1","2.609","9.273","0.098","0.098","0.28","0.28","0.028","0.0278"
"PAIN","2_BLT","0.72","0.2438","1.1948","5.1","2.609","9.273","0.122","0.063","0.76","0.15","0.093","0.0095"
"PAMU","1_nSPC","-0.94","-1.2970","-0.5772","3.1","2.639","3.574","0.88","0.88","0.46","0.46","0.41","0.41"
"PAMU","2_BLT","-0.94","-1.2970","-0.5772","3.1","2.639","3.574","0.73","0.87","1.00","0.32","0.72","0.28"
"PAPL","1_nSPC","-0.48","-0.7408","-0.2237","3","2.350","3.671","0.40","0.40","0.24","0.24","0.095","0.095"
"PAPL","2_BLT","-0.48","-0.7408","-0.2237","3","2.350","3.671","0.31","0.42","0.49","0.16","0.152","0.069"
"PAPO","1_nSPC","0.62","0.04748","1.28141","4.2"," 0.8911","11.3310","0.037","0.037","1.1","1.08","0.04","0.040"
"PAPO","2_BLT","0.62","0.04748","1.28141","4.2"," 0.8911","11.3310","0.092","0.052","1.2","0.28","0.11","0.014"
"PARR","1_nSPC","-1.8","-2.210","-1.449","1","0.5089","1.8752","0.237","0.24","0.34","0.34","0.080","0.080"
"PARR","2_BLT","-1.8","-2.210","-1.449","1","0.5089","1.8752","0.047","0.23","0.30","0.30","0.014","0.068"
"PASC","1_nSPC","-1.1","-2.4327"," 0.2344","8.1"," 0.3712","35.2601","0.070","0.070","0.038","0.038","0.0027","0.0027"
"PASC","2_BLT","-1.1","-2.4327"," 0.2344","8.1"," 0.3712","35.2601","0.023","0.067","0.175","0.022","0.0040","0.0015"
"PEAS","1_nSPC","-2.6","-3.809","-1.245","7.5"," 0.8006","31.1992","0.0292","0.029","0.04","0.04","0.0012","0.00115"
"PEAS","2_BLT","-2.6","-3.809","-1.245","7.5"," 0.8006","31.1992","0.0033","0.042","0.15","0.02","0.0005","0.00085"
"PESP","1_nSPC","-1","-1.3692","-0.6873","2.5","1.809","3.196","0.240","0.24","0.053","0.053","0.013","0.013"
"PESP","2_BLT","-1","-1.3692","-0.6873","2.5","1.809","3.196","0.087","0.21","0.143","0.058","0.012","0.012"
"PLAR","1_nSPC","-0.69","-1.7072"," 0.2598","2.8","0.3961","9.3147","0.044","0.044","0.60","0.60","0.0266","0.0266"
"PLAR","2_BLT","-0.69","-1.7072"," 0.2598","2.8","0.3961","9.3147","0.010","0.020","0.37","0.13","0.0038","0.0027"
"PLEW","1_nSPC","-0.37","-0.8497"," 0.1151","3.1","1.816","5.121","0.112","0.112","0.0058","0.0058","0.00065","0.00065"
"PLEW","2_BLT","-0.37","-0.8497"," 0.1151","3.1","1.816","5.121","0.043","0.061","0.0218","0.0070","0.00093","0.00043"
"PLGO","1_nSPC","0.7","0.2953","1.1127","6.5"," 4.161","10.010","0.12","0.12","0.0083","0.0083","0.00097","0.00097"
"PLGO","2_BLT","0.7","0.2953","1.1127","6.5"," 4.161","10.010","0.15","0.08","0.0363","0.0056","0.00542","0.00045"
"PLIM","1_nSPC","-0.56","-0.9871","-0.1173","4.4","2.713","6.982","0.22","0.22","0.043","0.043","0.0096","0.0096"
"PLIM","2_BLT","-0.56","-0.9871","-0.1173","4.4","2.713","6.982","0.13","0.21","0.100","0.023","0.0134","0.0048"
"PLJO","1_nSPC","0.17","-0.07588"," 0.43297","2.7","2.192","3.267","0.51","0.51","0.068","0.068","0.034","0.034"
"PLJO","2_BLT","0.17","-0.07588"," 0.43297","2.7","2.192","3.267","0.53","0.49","0.223","0.083","0.119","0.041"
"PRKA","1_nSPC","0.55","-0.1857"," 1.2343","2.3","0.5247","5.8995","0.018","0.018","0.083","0.083","0.0015","0.0015"
"PRKA","2_BLT","0.55","-0.1857"," 1.2343","2.3","0.5247","5.8995","0.032","0.019","0.418","0.184","0.0136","0.0035"
"PRME","1_nSPC","2","1.387","2.664","2.9","1.068","6.241","0.014","0.014","0.43","0.43","0.0059","0.0059"
"PRME","2_BLT","2","1.387","2.664","2.9","1.068","6.241","0.082","0.012","1.91","0.66","0.1564","0.0077"
"PSCE","1_nSPC","-1.4","-1.9677","-0.8951","1.8","0.8805","3.1771","0.129","0.13","0.041","0.041","0.0052","0.0052"
"PSCE","2_BLT","-1.4","-1.9677","-0.8951","1.8","0.8805","3.1771","0.074","0.25","0.076","0.042","0.0056","0.0104"
"PSEV","1_nSPC","-0.76","-1.1855","-0.3497","2.5","1.599","3.873","0.120","0.12","0.020","0.020","0.0024","0.0024"
"PSEV","2_BLT","-0.76","-1.1855","-0.3497","2.5","1.599","3.873","0.091","0.18","0.097","0.038","0.0088","0.0067"
"PSOC","1_nSPC","0.22","-0.1078"," 0.5049","3.2","2.433","4.100","0.16","0.16","0.048","0.048","0.0079","0.0079"
"PSOC","2_BLT","0.22","-0.1078"," 0.5049","3.2","2.433","4.100","0.22","0.18","0.176","0.056","0.0385","0.0102"
"PSTE","1_nSPC","0.085","-0.35252"," 0.52410","2.1","1.308","3.125","0.086","0.086","0.016","0.016","0.0013","0.0013"
"PSTE","2_BLT","0.085","-0.35252"," 0.52410","2.1","1.308","3.125","0.070","0.064","0.080","0.038","0.0056","0.0024"
"PSTH","1_nSPC","-1.1","-2.2566"," 0.0436","1.4","0.05642","7.50421","0.0191","0.0191","0.9","0.90","0.0172","0.0172"
"PSTH","2_BLT","-1.1","-2.2566"," 0.0436","1.4","0.05642","7.50421","0.0031","0.0096","1.1","0.82","0.0036","0.0079"
"PTHE","1_nSPC","-0.7","-1.9362"," 0.5068","12"," 1.342","45.899","0.0500","0.050","0.041","0.041","0.002","0.002"
"PTHE","2_BLT","-0.7","-1.9362"," 0.5068","12"," 1.342","45.899","0.0089","0.018","1.380","0.113","0.012","0.002"
"PTSP","1_nSPC","0.035","-0.89684"," 0.93066","4.8"," 0.3373","20.8535","0.035","0.0350","0.079","0.079","0.0028","0.00276"
"PTSP","2_BLT","0.035","-0.89684"," 0.93066","4.8"," 0.3373","20.8535","0.010","0.0097","0.162","0.034","0.0016","0.00033"
"RHRE","1_nSPC","-0.25","-0.8838"," 0.4563","2","1.275","3.031","0.165","0.165","0.46","0.46","0.076","0.076"
"RHRE","2_BLT","-0.25","-0.8838"," 0.4563","2","1.275","3.031","0.071","0.089","0.90","0.45","0.064","0.040"
"SADI","1_nSPC","-0.91","-1.4112","-0.3785","4.4","2.302","7.895","0.060","0.060","0.20","0.20","0.012","0.0123"
"SADI","2_BLT","-0.91","-1.4112","-0.3785","4.4","2.302","7.895","0.024","0.057","0.62","0.14","0.015","0.0081"
"SAPP","1_nSPC","-0.88","-1.9148"," 0.2271","3.9"," 1.027","10.500","0.0530","0.053","0.20","0.198","0.0105","0.0105"
"SAPP","2_BLT","-0.88","-1.9148"," 0.2271","3.9"," 1.027","10.500","0.0056","0.013","0.34","0.086","0.0019","0.0011"
"SASP","1_nSPC","-0.02","-0.45328"," 0.43731","1.6","1.005","2.419","0.064","0.064","1.2","1.2","0.079","0.079"
"SASP","2_BLT","-0.02","-0.45328"," 0.43731","1.6","1.005","2.419","0.073","0.075","3.7","2.3","0.270","0.174"
"SAXA","1_nSPC","0.96","0.4944","1.4183","2.7","1.238","5.066","0.039","0.039","0.44","0.44","0.017","0.0173"
"SAXA","2_BLT","0.96","0.4944","1.4183","2.7","1.238","5.066","0.083","0.034","0.78","0.29","0.065","0.0098"
"SCDU","1_nSPC","0.054","-0.19200"," 0.31066","3.3","2.704","4.004","0.44","0.44","1.7","1.7","0.73","0.73"
"SCDU","2_BLT","0.054","-0.19200"," 0.31066","3.3","2.704","4.004","0.59","0.58","4.8","1.5","2.84","0.84"
"SCPS","1_nSPC","0.0012","-0.258047"," 0.249599","3.5","2.524","4.730","0.21","0.21","0.88","0.88","0.18","0.18"
"SCPS","2_BLT","0.0012","-0.258047"," 0.249599","3.5","2.524","4.730","0.32","0.32","2.55","0.73","0.81","0.23"
"SCRU","1_nSPC","-0.76","-1.3019","-0.1937","1.5","0.7188","2.7660","0.116","0.116","2.8","2.8","0.32","0.32"
"SCRU","2_BLT","-0.76","-1.3019","-0.1937","1.5","0.7188","2.7660","0.038","0.078","5.5","3.7","0.21","0.29"
"SCSP","1_nSPC","2.5","2.162","2.907","3.4","1.876","5.756","0.082","0.082","0.49","0.49","0.04","0.040"
"SCSP","2_BLT","2.5","2.162","2.907","3.4","1.876","5.756","0.393","0.049","1.83","0.54","0.72","0.026"
"SECO","1_nSPC","-1.7","-2.6794","-0.6002","28","  4.037","101.546","0.0368","0.037","0.018","0.01782","0.00066","6.6e-04"
"SECO","2_BLT","-1.7","-2.6794","-0.6002","28","  4.037","101.546","0.0069","0.035","0.027","0.00097","0.00019","3.4e-05"
"SEDU","1_nSPC","-1","-1.97714","-0.02828","2.6"," 0.02218","19.00138","0.022","0.022","20","19.7","0.43","0.43"
"SEDU","2_BLT","-1","-1.97714","-0.02828","2.6"," 0.02218","19.00138","0.012","0.032","23"," 8.8","0.26","0.28"
"SPBA","1_nSPC","-0.056","-1.47968"," 1.36797","0.63","0.1282","1.8523","0.0111","0.0111","7.4","7.4","0.083","0.083"
"SPBA","2_BLT","-0.056","-1.47968"," 1.36797","0.63","0.1282","1.8523","0.0032","0.0034","4.3","6.9","0.014","0.023"
"SPDE","1_nSPC","-0.64","-1.6761"," 0.3914","3.1"," 0.02573","21.23576","0.0164","0.016","4.16","4.16","0.0684","0.0684"
"SPDE","2_BLT","-0.64","-1.6761"," 0.3914","3.1"," 0.02573","21.23576","0.0063","0.012","0.46","0.15","0.0029","0.0018"
"STBA","1_nSPC","0.45","0.1715","0.7346","2.7","2.271","3.074","0.62","0.62","0.12","0.12","0.075","0.075"
"STBA","2_BLT","0.45","0.1715","0.7346","2.7","2.271","3.074","0.75","0.66","0.41","0.15","0.305","0.101"
"STMA","1_nSPC","1.1","0.7359","1.4611","5.2","4.350","6.287","0.69","0.69","0.51","0.51","0.36","0.36"
"STMA","2_BLT","1.1","0.7359","1.4611","5.2","4.350","6.287","0.79","0.56","2.24","0.43","1.78","0.24"
"SUBU","1_nSPC","-1.3","-1.7172","-0.8658","2.2","1.616","2.909","0.31","0.31","0.32","0.32","0.098","0.098"
"SUBU","2_BLT","-1.3","-1.7172","-0.8658","2.2","1.616","2.909","0.15","0.38","0.70","0.32","0.102","0.121"
"SUFR","1_nSPC","-1.3","-1.7769","-0.8005","2.4","1.667","3.391","0.20","0.20","1.4","1.4","0.27","0.27"
"SUFR","2_BLT","-1.3","-1.7769","-0.8005","2.4","1.667","3.391","0.08","0.24","3.7","1.5","0.30","0.37"
"SURG","1_nSPC","-1.2","-2.9899"," 0.4727","2.9"," 0.2486","11.1772","0.0101","0.0101","0.0057","0.0057","5.8e-05","5.8e-05"
"SURG","2_BLT","-1.2","-2.9899"," 0.4727","2.9"," 0.2486","11.1772","0.0016","0.0051","0.0050","0.0017","7.8e-06","8.8e-06"
"SYBI","1_nSPC","-2.6","-4.5402","-0.5846","2.4e+71","3.544e-23","2.531e+09","0.01338","0.0134","0.019","1.9e-02","2.5e-04","2.5e-04"
"SYBI","2_BLT","-2.6","-4.5402","-0.5846","2.4e+71","3.544e-23","2.531e+09","0.00042","0.0057","0.083","3.5e-73","3.5e-05","2.0e-75"
"SYUL","1_nSPC","-1.6","-3.1844","-0.1037","7.6"," 3.514","14.173","0.0131","0.0131","0.10","0.100","0.00130","0.00130"
"SYUL","2_BLT","-1.6","-3.1844","-0.1037","7.6"," 3.514","14.173","0.0014","0.0069","0.24","0.032","0.00035","0.00022"
"SYVA","1_nSPC","0.18","-0.6810"," 1.0371","19","  0.1171","122.7313","0.011","0.011","0.019","0.019","0.0002","2.0e-04"
"SYVA","2_BLT","0.18","-0.6810"," 1.0371","19","  0.1171","122.7313","0.015","0.012","0.077","0.004","0.0011","4.9e-05"
"THBA","1_nSPC","0.64","0.3195","0.9978","4.2","3.568","4.873","0.62","0.62","1.2","1.22","0.76","0.76"
"THBA","2_BLT","0.64","0.3195","0.9978","4.2","3.568","4.873","0.75","0.62","3.8","0.92","2.90","0.57"
"THDU","1_nSPC","-0.043","-1.10571"," 1.04406","5.7","5.077","6.341","0.93","0.93","0.76","0.76","0.71","0.71"
"THDU","2_BLT","-0.043","-1.10571"," 1.04406","5.7","5.077","6.341","0.94","0.94","3.02","0.53","2.84","0.50"
"THLU","1_nSPC","-0.97","-2.2543"," 0.2260","33","  0.03405","289.60243","0.0214","0.021","0.042","0.0420","9e-04","9.0e-04"
"THLU","2_BLT","-0.97","-2.2543"," 0.2260","33","  0.03405","289.60243","0.0063","0.016","0.160","0.0048","1e-03","7.9e-05"
"THPU","1_nSPC","-0.53","-0.9000","-0.1532","1.8","1.337","2.446","0.22","0.22","1.4","1.4","0.32","0.32"
"THPU","2_BLT","-0.53","-0.9000","-0.1532","1.8","1.337","2.446","0.16","0.24","2.5","1.4","0.39","0.32"
"THQU","1_nSPC","-0.62","-1.9990"," 0.7616","5.9"," 1.264","16.424","0.0213","0.0213","0.12","0.12","0.00264","0.00264"
"THQU","2_BLT","-0.62","-1.9990"," 0.7616","5.9"," 1.264","16.424","0.0028","0.0052","0.12","0.02","0.00034","0.00011"
"THTR","1_nSPC","0.46","0.03616","0.91284","2.6","1.636","3.869","0.104","0.104","0.37","0.37","0.038","0.038"
"THTR","2_BLT","0.46","0.03616","0.91284","2.6","1.636","3.869","0.097","0.063","0.65","0.25","0.063","0.016"
"TROB","1_nSPC","-0.82","-1.2346","-0.4252","1.2","0.8838","1.5999","0.112","0.11","35","35","4.0","4.0"
"TROB","2_BLT","-0.82","-1.2346","-0.4252","1.2","0.8838","1.5999","0.057","0.12","36","29","2.1","3.6"
"TYCR","1_nSPC","0.61","-0.8018"," 1.9724","74","  0.144","453.181","0.0051","0.0051","0.048","0.048","0.00024","0.00024"
"TYCR","2_BLT","0.61","-0.8018"," 1.9724","74","  0.144","453.181","0.0083","0.0045","1.699","0.023","0.01402","0.00010"
"WRAS","1_nSPC","1.8","1.061","2.612","0.94","0.1523","3.3380","0.031","0.031","0.010","0.010","0.00031","0.00031"
"WRAS","2_BLT","1.8","1.061","2.612","0.94","0.1523","3.3380","0.052","0.009","0.013","0.013","0.00066","0.00012"
"XAME","1_nSPC","-0.31","-1.3377"," 0.6714","1.4","0.3498","3.8969","0.0151","0.0151","0.97","0.97","0.015","0.0145"
"XAME","2_BLT","-0.31","-1.3377"," 0.6714","1.4","0.3498","3.8969","0.0063","0.0086","0.79","0.57","0.005","0.0049"
"ZACO","1_nSPC","-0.98","-1.2276","-0.7366","2.1","1.773","2.474","0.52","0.52","0.46","0.46","0.24","0.24"
"ZACO","2_BLT","-0.98","-1.2276","-0.7366","2.1","1.773","2.474","0.40","0.64","0.85","0.41","0.34","0.26"
"ZEFL","1_nSPC","0.24","-0.05702"," 0.52000","4.1","2.590","6.208","0.18","0.18","0.26","0.26","0.046","0.046"
"ZEFL","2_BLT","0.24","-0.05702"," 0.52000","4.1","2.590","6.208","0.21","0.17","1.10","0.27","0.233","0.047"
"ZEVE","1_nSPC","-0.26","-0.58342"," 0.01792","2","1.587","2.579","0.22","0.22","1.0","1.04","0.23","0.23"
"ZEVE","2_BLT","-0.26","-0.58342"," 0.01792","2","1.587","2.579","0.22","0.26","1.7","0.84","0.37","0.22"
