"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CADU","1_nSPC","Global",2.67,0.19,0.15,0.15,0,0,0,0
"CAFE","1_nSPC","Global",2.67,0.19,0.02,0.02,0.01,0.01,0,0
"CAFE","2_TOW","Global",2.67,0.19,0,0.01,0,0.01,0,0
"CAGA","1_nSPC","Global",2.67,0.19,0.01,0.01,0,0,0,0
"CAGA","2_TOW","Global",2.67,0.19,0,0.02,0,0,0,0
"CAIG","1_nSPC","Global",2.67,0.19,0.03,0.03,0,0,0,0
"CAIG","2_TOW","Global",2.67,0.19,0.02,0.22,0,0.01,0,0
"CAJA","1_nSPC","Global",2.67,0.19,0.07,0.07,0,0,0,0
"CAJN","1_nSPC","Global",2.67,0.19,0.01,0.01,0,0,0,0
"CALU","1_nSPC","Global",2.67,0.19,0.19,0.19,0.01,0.01,0,0
"CALU","2_TOW","Global",2.67,0.19,0.08,0.56,0,0.01,0,0
"CAMC","1_nSPC","Global",2.67,0.19,0.02,0.02,0.01,0.01,0,0
"CAME","1_nSPC","Global",2.67,0.19,0.49,0.49,0,0,0,0
"CAME","2_TOW","Global",2.67,0.19,0.07,0.53,0,0,0,0
"CAML","1_nSPC","Global",2.67,0.19,0.07,0.07,0,0,0,0
