"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"GUCU","1_nSPC","Global",3.29,0.16,0.06,0.06,0,0,0,0
"GYEU","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"GYFL","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"GYJA","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"GYME","1_nSPC","Global",3.29,0.16,0.03,0.03,0,0,0,0
"GYSP","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"GYST","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"GYUN","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"HALF","1_nSPC","Global",3.29,0.16,0,0,0.06,0.06,0,0
"HAOR","1_nSPC","Global",3.29,0.16,0.26,0.26,0,0,0,0
"HECA","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"HEDI","1_nSPC","Global",3.29,0.16,0.02,0.02,0.02,0.02,0,0
"HEPO","1_nSPC","Global",3.29,0.16,0.01,0.01,0.02,0.02,0,0
"HETH","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"HYQU","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"HYQU","2_TOW","Global",3.29,0.16,0.01,0.29,0,0,0,0
"INAN","1_nSPC","Global",3.29,0.16,0,0,0.01,0.01,0,0
"INPA","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"ISPL","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"JACK","2_TOW","Global",3.29,0.16,0,0.01,0.01,0.04,0,0
"KAPE","1_nSPC","Global",3.29,0.16,0,0,0.01,0.01,0,0
"KUSA","1_nSPC","Global",3.29,0.16,0,0,0.02,0.02,0,0
"KYCI","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"KYHA","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"KYSA","1_nSPC","Global",3.29,0.16,0.02,0.02,0.03,0.03,0,0
"KYVA","1_nSPC","Global",3.29,0.16,0,0,0.02,0.02,0,0
"LAFO","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"LAPH","1_nSPC","Global",3.29,0.16,0.39,0.39,0,0,0,0
"LIZA","1_nSPC","Global",3.29,0.16,0.05,0.05,0,0,0,0
"LUFU","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"LUKA","1_nSPC","Global",3.29,0.16,0.07,0.07,0.07,0.07,0.01,0.01
"MABR","1_nSPC","Global",3.29,0.16,0.08,0.08,0,0,0,0
"MAGE","1_nSPC","Global",3.29,0.16,0.55,0.55,0.01,0.01,0.01,0.01
"MENI","1_nSPC","Global",3.29,0.16,0.28,0.28,0.02,0.02,0,0
"MEVI","1_nSPC","Global",3.29,0.16,0.19,0.19,0,0,0,0
"MOGR","1_nSPC","Global",3.29,0.16,0.25,0.25,0.01,0.01,0,0
"MOGR","2_TOW","Global",3.29,0.16,0.01,0.24,0,0,0,0
"MORA","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"MOSP","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"MOSP","2_TOW","Global",3.29,0.16,0,0.01,0,0,0,0
"MUFL","1_nSPC","Global",3.29,0.16,0.18,0.18,0.02,0.02,0,0
"MUMI","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"MUVA","1_nSPC","Global",3.29,0.16,0.08,0.08,0.04,0.04,0,0
"MYAM","1_nSPC","Global",3.29,0.16,0.04,0.04,0.02,0.02,0,0
"MYBE","1_nSPC","Global",3.29,0.16,0.08,0.08,0.02,0.02,0,0
"MYCH","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"MYKU","1_nSPC","Global",3.29,0.16,0.07,0.07,0.01,0.01,0,0
"MYMA","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"MYSP","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"MYVI","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"NAAN","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"NAAN","2_TOW","Global",3.29,0.16,0,0,0,0,0,0
"NABR","1_nSPC","Global",3.29,0.16,0.16,0.16,0.03,0.03,0,0
"NABR","2_TOW","Global",3.29,0.16,0.01,0.13,0,0.01,0,0
"NACA","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"NACA","2_TOW","Global",3.29,0.16,0,0,0,0,0,0
"NAHE","1_nSPC","Global",3.29,0.16,0.07,0.07,0.02,0.02,0,0
"NAHE","2_TOW","Global",3.29,0.16,0.02,0.3,0,0.02,0,0
"NALI","1_nSPC","Global",3.29,0.16,0.26,0.26,0.01,0.01,0,0
"NAMA","1_nSPC","Global",3.29,0.16,0,0,0.05,0.05,0,0
"NASP","1_nSPC","Global",3.29,0.16,0.01,0.01,0.02,0.02,0,0
"NASP","2_TOW","Global",3.29,0.16,0,0.09,0,0.01,0,0
"NAUN","1_nSPC","Global",3.29,0.16,0.65,0.65,0.02,0.02,0.01,0.01
"NAUN","2_TOW","Global",3.29,0.16,0.04,0.53,0,0.01,0,0
"NEAU","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"NESA","1_nSPC","Global",3.29,0.16,0.13,0.13,0,0,0,0
"NESP","1_nSPC","Global",3.29,0.16,0,0,0.01,0.01,0,0
"NOTA","1_nSPC","Global",3.29,0.16,0.04,0.04,0,0,0,0
"OPFA","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"OPFA","2_TOW","Global",3.29,0.16,0,0.02,0,0,0,0
"OPPU","1_nSPC","Global",3.29,0.16,0.14,0.14,0,0,0,0
"OPPU","2_TOW","Global",3.29,0.16,0.04,0.55,0,0.01,0,0
"OSMA","1_nSPC","Global",3.29,0.16,0.01,0.01,0.01,0.01,0,0
"OSME","1_nSPC","Global",3.29,0.16,0.07,0.07,0,0,0,0
"OXBI","1_nSPC","Global",3.29,0.16,0.31,0.31,0.02,0.02,0.01,0.01
"OXUN","1_nSPC","Global",3.29,0.16,0.33,0.33,0,0,0,0
"PAAR","1_nSPC","Global",3.29,0.16,0.43,0.43,0.01,0.01,0,0
