"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"SPBA","1_nSPC","-1.7","-2.279","-1.136","0.18","0.1095","0.2698","0.0262","0.026","0.00428","0.0043","1.1e-04","0.00011"
"SPBA","2_TOW","-1.7","-2.279","-1.136","0.18","0.1095","0.2698","0.0056","0.031","0.00067","0.0037","3.8e-06","0.00011"
"SPHE","1_nSPC","-0.36","-1.4120"," 0.6888","0.34","0.05632","1.11443","0.0043","0.0043","0.140","0.140","0.00059","0.00059"
"SPHE","2_TOW","-0.36","-1.4120"," 0.6888","0.34","0.05632","1.11443","0.0049","0.0071","0.022","0.064","0.00011","0.00045"
"SPQE","1_nSPC","-0.27","-0.8094"," 0.2815","0.38","0.1234","0.8574","0.018","0.018","0.062","0.062","0.00110","0.0011"
"SPQE","2_TOW","-0.27","-0.8094"," 0.2815","0.38","0.1234","0.8574","0.025","0.033","0.014","0.038","0.00036","0.0012"
"SURG","1_nSPC","-5.2","-6.584","-3.713","0.26","0.04574","0.96651","1.0e-01","0.102","0.00856","0.0086","8.8e-04","8.8e-04"
"SURG","2_TOW","-5.2","-6.584","-3.713","0.26","0.04574","0.96651","8.5e-05","0.015","0.00086","0.0032","7.3e-08","4.9e-05"
"TROB","1_nSPC","-0.74","-1.1120","-0.3251","0.32","0.2837","0.3678","0.042","0.042","0.0016","0.0016","6.6e-05","6.6e-05"
"TROB","2_TOW","-0.74","-1.1120","-0.3251","0.32","0.2837","0.3678","0.027","0.055","0.0005","0.0015","1.3e-05","8.4e-05"
"VALO","1_nSPC","-3.3","-3.789","-2.903","0.3","0.2517","0.3504","0.0690","0.069","0.00180","0.0018","1.2e-04","0.00012"
"VALO","2_TOW","-3.3","-3.789","-2.903","0.3","0.2517","0.3504","0.0033","0.082","0.00051","0.0017","1.7e-06","0.00014"
