"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"GYUN","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"GYZE","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"HAOR","1_nSPC","Global",3.62,0.19,0.54,0.54,0.01,0.01,0,0
"HECA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"HEDI","1_nSPC","Global",3.62,0.19,0.07,0.07,0.02,0.02,0,0
"HEPO","1_nSPC","Global",3.62,0.19,0.01,0.01,0.01,0.01,0,0
"HETH","1_nSPC","Global",3.62,0.19,0.01,0.01,0.01,0.01,0,0
"INAN","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"INPA","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"INUM","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"JACK","1_nSPC","Global",3.62,0.19,0,0,0.01,0.01,0,0
"KUSA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"KYCI","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"KYSA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"KYVA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"LAFO","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"LAPH","1_nSPC","Global",3.62,0.19,0.34,0.34,0,0,0,0
"LIZA","1_nSPC","Global",3.62,0.19,0.04,0.04,0,0,0,0
"LUFU","1_nSPC","Global",3.62,0.19,0.3,0.3,0,0,0,0
"LUKA","1_nSPC","Global",3.62,0.19,0.28,0.28,0.04,0.04,0.01,0.01
"MABI","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"MABR","1_nSPC","Global",3.62,0.19,0.07,0.07,0,0,0,0
"MAGE","1_nSPC","Global",3.62,0.19,0.29,0.29,0.01,0.01,0,0
"MENI","1_nSPC","Global",3.62,0.19,0.29,0.29,0.01,0.01,0,0
"MEVI","1_nSPC","Global",3.62,0.19,0.49,0.49,0,0,0,0
"MOGR","1_nSPC","Global",3.62,0.19,0.28,0.28,0,0,0,0
"MOGR","2_TOW","Global",3.62,0.19,0,0.15,0,0,0,0
"MOSP","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"MOSP","2_TOW","Global",3.62,0.19,0,0.07,0,0,0,0
"MUFL","1_nSPC","Global",3.62,0.19,0.12,0.12,0.02,0.02,0,0
"MUMI","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"MUPF","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"MUVA","1_nSPC","Global",3.62,0.19,0.07,0.07,0.03,0.03,0,0
"MYAM","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"MYBE","1_nSPC","Global",3.62,0.19,0.15,0.15,0.01,0.01,0,0
"MYKU","1_nSPC","Global",3.62,0.19,0.06,0.06,0.03,0.03,0,0
"MYMA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"MYSP","1_nSPC","Global",3.62,0.19,0.01,0.01,0.01,0.01,0,0
"MYVI","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"NAAN","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"NAAN","2_TOW","Global",3.62,0.19,0,0,0,0.01,0,0
"NABR","1_nSPC","Global",3.62,0.19,0.22,0.22,0.01,0.01,0,0
"NABR","2_TOW","Global",3.62,0.19,0,0.03,0.01,0.04,0,0
"NAHE","1_nSPC","Global",3.62,0.19,0.26,0.26,0.01,0.01,0,0
"NAHE","2_TOW","Global",3.62,0.19,0.01,0.33,0,0.01,0,0
"NALI","1_nSPC","Global",3.62,0.19,0.63,0.63,0.01,0.01,0,0
"NALI","2_TOW","Global",3.62,0.19,0,0.01,0,0,0,0
"NASP","1_nSPC","Global",3.62,0.19,0.02,0.02,0.02,0.02,0,0
"NAUN","1_nSPC","Global",3.62,0.19,0.29,0.29,0,0,0,0
"NAUN","2_TOW","Global",3.62,0.19,0.02,0.38,0,0,0,0
"NEAU","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"NEED","1_nSPC","Global",3.62,0.19,0,0,0.02,0.02,0,0
"NEMA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"NESA","1_nSPC","Global",3.62,0.19,0.02,0.02,0,0,0,0
"NESP","1_nSPC","Global",3.62,0.19,0,0,0.01,0.01,0,0
"NOTA","1_nSPC","Global",3.62,0.19,0.05,0.05,0,0,0,0
"OPFA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"OPPU","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"OPPU","2_TOW","Global",3.62,0.19,0,0.02,0,0,0,0
"OSMA","1_nSPC","Global",3.62,0.19,0,0,0.01,0.01,0,0
"OSME","1_nSPC","Global",3.62,0.19,0.11,0.11,0,0,0,0
"OSWH","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
