"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"SCFO","1_nSPC","-11","-13.17"," -8.49","0.27","0.04774","0.84330","0.53878","0.54","0.00481","0.0048","2.6e-03","0.0026"
"SCFO","2_TOW","-11","-13.17"," -8.49","0.27","0.04774","0.84330","0.00049","0.96","0.00057","0.0021","2.8e-07","0.0021"
"SCLY","1_nSPC","-2.9","-3.688","-2.062","0.21","0.07382","0.46125","0.0259","0.026","0.00487","0.0049","1.3e-04","1.3e-04"
"SCLY","2_TOW","-2.9","-3.688","-2.062","0.21","0.07382","0.46125","0.0013","0.022","0.00056","0.0027","7.0e-07","5.8e-05"
"SCRU","1_nSPC","-3.6","-3.841","-3.398","0.15","0.1365","0.1642","0.564","0.56","0.00441","0.0044","2.5e-03","0.0025"
"SCRU","2_TOW","-3.6","-3.841","-3.398","0.15","0.1365","0.1642","0.053","0.68","0.00058","0.0039","3.1e-05","0.0026"
"SCSP","1_nSPC","-3.6","-4.639","-2.474","0.11","0.02414","0.33866","0.01452","0.0145","0.00632","0.0063","9.2e-05","9.2e-05"
"SCSP","2_TOW","-3.6","-4.639","-2.474","0.11","0.02414","0.33866","0.00011","0.0038","0.00052","0.0047","5.5e-08","1.8e-05"
"SPBA","1_nSPC","-2.7","-3.300","-2.096","0.43","0.2103","0.7481","0.0371","0.037","0.00313","0.0031","1.2e-04","1.2e-04"
"SPBA","2_TOW","-2.7","-3.300","-2.096","0.43","0.2103","0.7481","0.0044","0.062","0.00064","0.0015","2.8e-06","9.3e-05"
"SPQE","1_nSPC","-0.68","-1.6260"," 0.2481","1","0.02622","5.81597","0.0041","0.0041","0.0253","0.0253","1.0e-04","1e-04"
"SPQE","2_TOW","-0.68","-1.6260"," 0.2481","1","0.02622","5.81597","0.0011","0.0022","0.0095","0.0094","1.1e-05","2e-05"
"TAME","1_nSPC","0.16","-0.4583"," 0.8149","0.23","0.1602","0.3290","0.012","0.012","0.00203","0.0020","2.4e-05","2.4e-05"
"TAME","2_TOW","0.16","-0.4583"," 0.8149","0.23","0.1602","0.3290","0.015","0.013","0.00055","0.0024","8.1e-06","3.0e-05"
"TROB","1_nSPC","-0.63","-0.9018","-0.3552","0.24","0.2180","0.2710","0.119","0.12","0.00223","0.0022","2.7e-04","0.00027"
"TROB","2_TOW","-0.63","-0.9018","-0.3552","0.24","0.2180","0.2710","0.066","0.12","0.00057","0.0023","3.8e-05","0.00028"
"TYCR","1_nSPC","-3.8","-6.043","-1.564","6.9e+08","3.789e-08","3.025e+04","1.8e-02","0.0178","0.0107","1.1e-02","1.9e-04","1.9e-04"
"TYCR","2_TOW","-3.8","-6.043","-1.564","6.9e+08","3.789e-08","3.025e+04","2.5e-05","0.0011","0.0004","5.8e-13","1.0e-08","6.3e-16"
"VALO","1_nSPC","-3.9","-4.316","-3.471","0.24","0.1924","0.2894","0.193","0.19","0.00260","0.0026","5.0e-04","0.00050"
"VALO","2_TOW","-3.9","-4.316","-3.471","0.24","0.1924","0.2894","0.012","0.38","0.00053","0.0022","6.6e-06","0.00085"
