"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"MYAM","1_nSPC","-0.82","-1.2995","-0.3587","2","1.196","3.325","0.161","0.16","0.019","0.019","0.0030","0.0030"
"MYAM","2_BLT","-0.82","-1.2995","-0.3587","2","1.196","3.325","0.074","0.15","0.048","0.023","0.0035","0.0036"
"MYBE","1_nSPC","-0.013","-0.380564"," 0.318435","2.9","2.207","3.952","0.29","0.29","0.022","0.022","0.0065","0.0065"
"MYBE","2_BLT","-0.013","-0.380564"," 0.318435","2.9","2.207","3.952","0.26","0.26","0.068","0.023","0.0177","0.0061"
"MYKU","1_nSPC","-0.69","-1.36651","-0.03848","3","1.326","5.643","0.102","0.102","0.010","0.0101","0.0010","1e-03"
"MYKU","2_BLT","-0.69","-1.36651","-0.03848","3","1.326","5.643","0.051","0.096","0.028","0.0094","0.0014","9e-04"
"MYSP","1_nSPC","0.56","0.005096","1.077700","1.4","0.5929","2.7158","0.058","0.058","0.019","0.019","0.0011","0.0011"
"MYSP","2_BLT","0.56","0.005096","1.077700","1.4","0.5929","2.7158","0.086","0.051","0.040","0.029","0.0035","0.0015"
"MYWO","1_nSPC","0.88","-0.1362"," 1.9754","39327","3.643e-04","5.874e+03","0.015","0.0154","0.016","1.6e-02","0.00024","2.4e-04"
"MYWO","2_BLT","0.88","-0.1362"," 1.9754","39327","3.643e-04","5.874e+03","0.011","0.0044","0.038","9.7e-07","0.00041","4.3e-09"
"NAAN","1_nSPC","-1.1","-3.107"," 1.047","6.1"," 0.374","25.960","0.02139","0.0214","0.0032","0.00318","6.8e-05","6.8e-05"
"NAAN","2_BLT","-1.1","-3.107"," 1.047","6.1"," 0.374","25.960","0.00093","0.0029","0.0033","0.00054","3.1e-06","1.6e-06"
"NABR","1_nSPC","-0.57","-1.14612","-0.00925","2.2","1.352","3.312","0.087","0.087","0.0039","0.0039","0.00034","0.00034"
"NABR","2_BLT","-0.57","-1.14612","-0.00925","2.2","1.352","3.312","0.065","0.109","0.0175","0.0080","0.00113","0.00087"
"NAHE","1_nSPC","-1.4","-1.8242","-0.9039","2.3","1.504","3.542","0.22","0.22","0.011","0.011","0.0023","0.0023"
"NAHE","2_BLT","-1.4","-1.8242","-0.9039","2.3","1.504","3.542","0.10","0.31","0.042","0.018","0.0043","0.0056"
"NALI","1_nSPC","-0.34","-0.67553","-0.01936","2.3","1.981","2.703","0.54","0.54","0.0063","0.0063","0.0034","0.0034"
"NALI","2_BLT","-0.34","-0.67553","-0.01936","2.3","1.981","2.703","0.37","0.45","0.0179","0.0078","0.0067","0.0035"
"NAUN","1_nSPC","0.012","-0.55418"," 0.61181","1.6","0.9358","2.5590","0.040","0.040","0.0029","0.0029","0.00011","1.1e-04"
"NAUN","2_BLT","0.012","-0.55418"," 0.61181","1.6","0.9358","2.5590","0.029","0.028","0.0037","0.0023","0.00011","6.6e-05"
"NAVL","1_nSPC","-0.84","-1.3758","-0.3381","1.4","0.9738","2.0002","0.161","0.16","0.0035","0.0035","0.00056","0.00056"
"NAVL","2_BLT","-0.84","-1.3758","-0.3381","1.4","0.9738","2.0002","0.068","0.14","0.0048","0.0034","0.00033","0.00048"
"NEAR","1_nSPC","1.1","0.2419","1.8668","5.8","3.458","9.359","0.039","0.039","0.0056","0.0056","0.00022","2.2e-04"
"NEAR","2_BLT","1.1","0.2419","1.8668","5.8","3.458","9.359","0.035","0.012","0.0237","0.0041","0.00083","4.9e-05"
"NEMA","1_nSPC","-0.25","-1.2015"," 0.8006","4.5"," 1.355","10.505","0.087","0.087","0.0091","0.0091","0.00079","0.00079"
"NEMA","2_BLT","-0.25","-1.2015"," 0.8006","4.5"," 1.355","10.505","0.042","0.053","0.0281","0.0062","0.00117","0.00033"
"NEOP","1_nSPC","0.16","-1.1839"," 1.4663","3","0.6277","8.7923","0.0166","0.0166","0.0020","0.0020","3.4e-05","3.4e-05"
"NEOP","2_BLT","0.16","-1.1839"," 1.4663","3","0.6277","8.7923","0.0054","0.0046","0.0033","0.0011","1.8e-05","5.1e-06"
"NESA","1_nSPC","0.26","-0.603"," 1.083","3.2","1.106","7.795","0.025","0.025","0.0019","0.0019","4.9e-05","4.9e-05"
"NESA","2_BLT","0.26","-0.603"," 1.083","3.2","1.106","7.795","0.039","0.030","0.0048","0.0015","1.9e-04","4.5e-05"
"NOTA","1_nSPC","-0.41","-1.2068"," 0.4248","1.5","0.693","2.805","0.06","0.060","0.0021","0.0021","1.3e-04","1.3e-04"
"NOTA","2_BLT","-0.41","-1.2068"," 0.4248","1.5","0.693","2.805","0.01","0.015","0.0022","0.0015","2.3e-05","2.4e-05"
"ODNI","1_nSPC","-0.82","-1.5629","-0.0673","1","0.4103","2.1275","0.069","0.069","0.0894","0.0894","0.00614","0.0061"
"ODNI","2_BLT","-0.82","-1.5629","-0.0673","1","0.4103","2.1275","0.019","0.043","0.0074","0.0071","0.00014","0.0003"
"OSAN","1_nSPC","0.076","-0.80159"," 0.92099","1.6","0.5802","3.4875","0.019","0.019","0.0088","0.0088","0.00017","0.00017"
"OSAN","2_BLT","0.076","-0.80159"," 0.92099","1.6","0.5802","3.4875","0.012","0.011","0.0113","0.0071","0.00014","0.00008"
"OSAP","1_nSPC","-0.12","-0.8368"," 0.6183","2.6","0.4312","8.0687","0.032","0.032","0.56","0.56","0.0180","0.0180"
"OSAP","2_BLT","-0.12","-0.8368"," 0.6183","2.6","0.4312","8.0687","0.016","0.018","0.62","0.24","0.0098","0.0042"
"OSME","1_nSPC","-0.082","-0.63197"," 0.45223","4.3","3.368","5.447","0.079","0.079","0.0018","0.0018","0.00014","0.00014"
"OSME","2_BLT","-0.082","-0.63197"," 0.45223","4.3","3.368","5.447","0.069","0.075","0.0094","0.0022","0.00065","0.00016"
"OSWH","1_nSPC","-0.82","-2.1057"," 0.3855","3","1.426","5.526","0.027","0.027","0.0023","0.0023","6.1e-05","6.1e-05"
"OSWH","2_BLT","-0.82","-2.1057"," 0.3855","3","1.426","5.526","0.014","0.032","0.0060","0.0020","8.7e-05","6.5e-05"
"OXDI","1_nSPC","-0.42","-1.0407"," 0.2234","3.1","2.282","4.103","0.067","0.067","0.0019","0.0019","0.00013","0.00013"
"OXDI","2_BLT","-0.42","-1.0407"," 0.2234","3.1","2.282","4.103","0.039","0.058","0.0061","0.0020","0.00024","0.00011"
"OXUN","1_nSPC","-0.83","-1.1794","-0.4689","1.9","1.661","2.268","0.49","0.49","0.0035","0.0035","0.0017","0.0017"
"OXUN","2_BLT","-0.83","-1.1794","-0.4689","1.9","1.661","2.268","0.32","0.51","0.0070","0.0036","0.0022","0.0018"
"PAAR","1_nSPC","0.22","-0.1397"," 0.6013","4.9","4.209","5.689","0.56","0.56","0.0067","0.0067","0.0037","0.0037"
"PAAR","2_BLT","0.22","-0.1397"," 0.6013","4.9","4.209","5.689","0.51","0.46","0.0325","0.0067","0.0167","0.0031"
"PABA","1_nSPC","-0.15","-0.9180"," 0.6314","1.3","0.716","2.201","0.019","0.019","0.0032","0.0032","5.8e-05","5.8e-05"
"PABA","2_BLT","-0.15","-0.9180"," 0.6314","1.3","0.716","2.201","0.053","0.061","0.0040","0.0031","2.1e-04","1.9e-04"
"PACY","1_nSPC","-0.61","-1.0462","-0.1749","1.7","1.234","2.406","0.19","0.19","0.0038","0.0038","0.00075","0.00075"
"PACY","2_BLT","-0.61","-1.0462","-0.1749","1.7","1.234","2.406","0.16","0.26","0.0071","0.0041","0.00112","0.00104"
"PAFO","1_nSPC","0.33","-0.006221"," 0.648262","4.6","3.993","5.200","0.44","0.44","0.0036","0.0036","0.0016","0.0016"
"PAFO","2_BLT","0.33","-0.006221"," 0.648262","4.6","3.993","5.200","0.50","0.42","0.0136","0.0030","0.0068","0.0012"
"PAHE","1_nSPC","-0.5","-0.8318","-0.1877","3","2.678","3.499","0.35","0.35","0.0028","0.0028","0.00097","0.00097"
"PAHE","2_BLT","-0.5","-0.8318","-0.1877","3","2.678","3.499","0.28","0.39","0.0100","0.0033","0.00280","0.00129"
"PAHP","1_nSPC","-0.26","-1.9422"," 1.4102","1.4","0.3723","3.6028","0.0120","0.0120","0.0034","0.0034","4.1e-05","4.1e-05"
"PAHP","2_BLT","-0.26","-1.9422"," 1.4102","1.4","0.3723","3.6028","0.0026","0.0033","0.0033","0.0024","8.5e-06","7.9e-06"
"PAIN","1_nSPC","-0.55","-0.8462","-0.2564","3.1","2.620","3.603","0.50","0.50","0.0033","0.0033","0.0016","0.0016"
"PAIN","2_BLT","-0.55","-0.8462","-0.2564","3.1","2.620","3.603","0.34","0.47","0.0104","0.0034","0.0035","0.0016"
"PAMU","1_nSPC","-0.89","-1.1919","-0.5804","2.5","2.131","2.946","0.66","0.66","0.0043","0.0043","0.0028","0.0028"
"PAMU","2_BLT","-0.89","-1.1919","-0.5804","2.5","2.131","2.946","0.36","0.57","0.0120","0.0048","0.0043","0.0027"
"PAPL","1_nSPC","-2.3","-3.8491","-0.7096","2.3","0.5399","7.5747","0.081","0.081","0.0030","0.0030","2.5e-04","0.00025"
"PAPL","2_BLT","-2.3","-3.8491","-0.7096","2.3","0.5399","7.5747","0.012","0.107","0.0033","0.0015","4.1e-05","0.00016"
