"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHML","2_BLT","Global",0,1.9,0,0,0,0,0,0
"CHMR","1_nSPC","Global",0,1.9,0.16,0.16,0,0,0,0
"CHMR","2_BLT","Global",0,1.9,0.07,0.07,0.01,0.01,0,0
"CHOR","1_nSPC","Global",0,1.9,0.48,0.48,0,0,0,0
"CHOR","2_BLT","Global",0,1.9,0.2,0.2,0.01,0,0,0
"CHOX","1_nSPC","Global",0,1.9,0.14,0.14,0,0,0,0
"CHOX","2_BLT","Global",0,1.9,0.01,0.01,0.01,0.01,0,0
"CHPA","1_nSPC","Global",0,1.9,0.05,0.05,0.03,0.03,0,0
"CHPU","1_nSPC","Global",0,1.9,0.44,0.44,0.01,0.01,0,0
"CHPU","2_BLT","Global",0,1.9,0.43,0.43,0.01,0.01,0.01,0
"CHPW","1_nSPC","Global",0,1.9,0,0,0.01,0.01,0,0
"CHQN","1_nSPC","Global",0,1.9,0,0,0.01,0.01,0,0
"CHQN","2_BLT","Global",0,1.9,0.01,0.01,0,0,0,0
"CHQU","1_nSPC","Global",0,1.9,0.32,0.32,0,0,0,0
"CHQU","2_BLT","Global",0,1.9,0.31,0.31,0.01,0,0,0
"CHRE","1_nSPC","Global",0,1.9,0.44,0.44,0,0,0,0
"CHRE","2_BLT","Global",0,1.9,0.26,0.26,0.01,0.01,0,0
"CHSE","1_nSPC","Global",0,1.9,0,0,0,0,0,0
"CHSL","1_nSPC","Global",0,1.9,0.31,0.31,0.01,0.01,0,0
"CHSL","2_BLT","Global",0,1.9,0.22,0.22,0.02,0.01,0,0
"CHTL","1_nSPC","Global",0,1.9,0.13,0.13,0,0,0,0
"CHTL","2_BLT","Global",0,1.9,0.07,0.07,0,0,0,0
"CHTR","1_nSPC","Global",0,1.9,0.05,0.05,0,0,0,0
"CHTR","2_BLT","Global",0,1.9,0.04,0.04,0.01,0.01,0,0
"CHTY","1_nSPC","Global",0,1.9,0.11,0.11,0.04,0.04,0,0
"CHTY","2_BLT","Global",0,1.9,0.08,0.08,0.04,0.02,0,0
"CHUB","1_nSPC","Global",0,1.9,0.34,0.34,0.01,0.01,0,0
"CHUB","2_BLT","Global",0,1.9,0.11,0.11,0.02,0.01,0,0
"CHUD","1_nSPC","Global",0,1.9,0.04,0.04,0,0,0,0
"CHUD","2_BLT","Global",0,1.9,0.01,0.01,0,0,0,0
"CHUL","1_nSPC","Global",0,1.9,0.08,0.08,0,0,0,0
"CHUL","2_BLT","Global",0,1.9,0.01,0.01,0.01,0.01,0,0
"CHUN","1_nSPC","Global",0,1.9,0.03,0.03,0,0,0,0
"CHUN","2_BLT","Global",0,1.9,0.06,0.06,0.01,0,0,0
"CHVA","1_nSPC","Global",0,1.9,0.32,0.32,0.07,0.07,0.02,0.02
"CHVA","2_BLT","Global",0,1.9,0.58,0.58,0.2,0.11,0.12,0.06
"CHVG","1_nSPC","Global",0,1.9,0,0,0,0,0,0
"CHVR","1_nSPC","Global",0,1.9,0.03,0.03,0.14,0.14,0,0
"CHVR","2_BLT","Global",0,1.9,0.01,0.01,0.05,0.03,0,0
"CHXA","1_nSPC","Global",0,1.9,0.37,0.37,0.02,0.02,0.01,0.01
"CHXA","2_BLT","Global",0,1.9,0.29,0.29,0.06,0.03,0.02,0.01
"CIFL","1_nSPC","Global",0,1.9,0.22,0.22,0.01,0.01,0,0
"CIFL","2_BLT","Global",0,1.9,0.46,0.46,0.01,0.01,0.01,0
"CIKA","1_nSPC","Global",0,1.9,0.2,0.2,0.04,0.04,0.01,0.01
"CIKA","2_BLT","Global",0,1.9,0.48,0.48,0.1,0.05,0.05,0.03
"CILB","1_nSPC","Global",0,1.9,0.01,0.01,0.03,0.03,0,0
"CIPI","1_nSPC","Global",0,1.9,0.03,0.03,0,0,0,0
"CIPI","2_BLT","Global",0,1.9,0,0,0,0,0,0
"CIPO","1_nSPC","Global",0,1.9,0.02,0.02,0.01,0.01,0,0
"CISP","1_nSPC","Global",0,1.9,0.01,0.01,0.01,0.01,0,0
"CISP","2_BLT","Global",0,1.9,0.21,0.21,0.01,0,0,0
"CIVR","1_nSPC","Global",0,1.9,0.17,0.17,0.02,0.02,0,0
"CIVR","2_BLT","Global",0,1.9,0.29,0.29,0.01,0.01,0,0
"CLSP","1_nSPC","Global",0,1.9,0,0,0.01,0.01,0,0
"COAY","1_nSPC","Global",0,1.9,0.4,0.4,0,0,0,0
"COAY","2_BLT","Global",0,1.9,0.21,0.21,0,0,0,0
"CODO","1_nSPC","Global",0,1.9,0,0,0,0,0,0
"COFF","1_nSPC","Global",0,1.9,0,0,0,0,0,0
"COGA","1_nSPC","Global",0,1.9,0.34,0.34,0,0,0,0
"COGA","2_BLT","Global",0,1.9,0.25,0.25,0.01,0,0,0
"CTBI","1_nSPC","Global",0,1.9,0.22,0.22,0.01,0.01,0,0
"CTBI","2_BLT","Global",0,1.9,0.06,0.06,0.01,0,0,0
"CTCY","1_nSPC","Global",0,1.9,0.24,0.24,0.01,0.01,0,0
"CTCY","2_BLT","Global",0,1.9,0.08,0.08,0.03,0.01,0,0
"CTHA","1_nSPC","Global",0,1.9,0.28,0.28,0.01,0.01,0,0
"CTHA","2_BLT","Global",0,1.9,0.16,0.16,0.01,0.01,0,0
"CTSP","1_nSPC","Global",0,1.9,0.01,0.01,0,0,0,0
"CTSP","2_BLT","Global",0,1.9,0.15,0.15,0.03,0.01,0,0
"CTSR","1_nSPC","Global",0,1.9,0.76,0.76,0.02,0.02,0.01,0.01
"CTSR","2_BLT","Global",0,1.9,0.58,0.58,0.04,0.02,0.03,0.01
"CTSS","2_BLT","Global",0,1.9,0,0,0,0,0,0
"CTTA","2_BLT","Global",0,1.9,0,0,0,0,0,0
"DAAR","1_nSPC","Global",0,1.9,0.01,0.01,0.04,0.04,0,0
"DAAR","2_BLT","Global",0,1.9,0.01,0.01,0.02,0.01,0,0
"DAMS","1_nSPC","Global",0,1.9,0.03,0.03,0.03,0.03,0,0
"DAMS","2_BLT","Global",0,1.9,0.07,0.07,0.02,0.01,0,0
"DARE","1_nSPC","Global",0,1.9,0.27,0.27,0.05,0.05,0.01,0.01
"DARE","2_BLT","Global",0,1.9,0.32,0.32,0.06,0.03,0.02,0.01
"DART","1_nSPC","Global",0,1.9,0,0,0,0,0,0
"DART","2_BLT","Global",0,1.9,0,0,0.02,0.01,0,0
"DASY","1_nSPC","Global",0,1.9,0,0,0,0,0,0
"DATR","1_nSPC","Global",0,1.9,0.1,0.1,0.01,0.01,0,0
"DATR","2_BLT","Global",0,1.9,0.12,0.12,0.01,0.01,0,0
"DEMA","1_nSPC","Global",0,1.9,0.03,0.03,0.07,0.07,0,0
"DIHY","1_nSPC","Global",0,1.9,0,0,0,0,0,0
"DIHY","2_BLT","Global",0,1.9,0,0,0,0,0,0
"DOTT","1_nSPC","Global",0,1.9,0,0,0,0,0,0
"ECBC","1_nSPC","Global",0,1.9,0.07,0.07,0,0,0,0
