"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"PAIN","1_nSPC","-1.2","-1.6155","-0.8316","1.6","1.243","2.154","0.29","0.29","0.0040","0.0040","0.0012","0.0012"
"PAIN","2_BLT","-1.2","-1.6155","-0.8316","1.6","1.243","2.154","0.17","0.41","0.0069","0.0042","0.0012","0.0017"
"PAMI","1_nSPC","-1.8","-2.9882","-0.6643","2.9","1.502","4.885","0.088","0.088","0.0020","0.0020","0.00017","0.00017"
"PAMI","2_BLT","-1.8","-2.9882","-0.6643","2.9","1.502","4.885","0.027","0.143","0.0061","0.0021","0.00016","0.00030"
"PAMU","1_nSPC","-0.99","-1.2937","-0.6974","2.3","1.904","2.759","0.67","0.67","0.0081","0.0081","0.0054","0.0054"
"PAMU","2_BLT","-0.99","-1.2937","-0.6974","2.3","1.904","2.759","0.36","0.60","0.0173","0.0075","0.0062","0.0045"
"PAPL","1_nSPC","-1.4","-2.5092","-0.1606","3.6","1.104","8.961","0.1221","0.122","0.0028","0.0028","3.4e-04","3.4e-04"
"PAPL","2_BLT","-1.4","-2.5092","-0.1606","3.6","1.104","8.961","0.0073","0.028","0.0108","0.0030","7.9e-05","8.5e-05"
"PARR","1_nSPC","0.7","0.3038","1.0756","1.7","1.001","2.646","0.17","0.169","0.0097","0.0097","0.0016","0.0016"
"PARR","2_BLT","0.7","0.3038","1.0756","1.7","1.001","2.646","0.14","0.077","0.0246","0.0144","0.0035","0.0011"
"PEJA","1_nSPC","-0.4","-1.9258"," 1.2058","3","0.9318","7.1968","0.0025","0.0025","0.0019","0.0019","4.8e-06","4.8e-06"
"PEJA","2_BLT","-0.4","-1.9258"," 1.2058","3","0.9318","7.1968","0.0025","0.0037","0.0042","0.0014","1.0e-05","5.2e-06"
"PEOU","1_nSPC","-0.34","-0.7297"," 0.0604","2.2","1.562","3.021","0.11","0.11","0.0051","0.0051","0.00059","0.00059"
"PEOU","2_BLT","-0.34","-0.7297"," 0.0604","2.2","1.562","3.021","0.13","0.18","0.0088","0.0040","0.00117","0.00072"
"PLDI","1_nSPC","-1.2","-1.4933","-0.8719","1.4","1.121","1.724","0.46","0.46","0.021","0.021","0.0095","0.0095"
"PLDI","2_BLT","-1.2","-1.4933","-0.8719","1.4","1.121","1.724","0.38","0.67","0.048","0.035","0.0187","0.0233"
"PLIM","1_nSPC","-0.36","-1.7716"," 1.1991","6.5"," 1.867","16.365","0.047","0.047","0.0045","0.0045","0.00021","0.00021"
"PLIM","2_BLT","-0.36","-1.7716"," 1.1991","6.5"," 1.867","16.365","0.029","0.041","0.0125","0.0019","0.00037","0.00008"
"PLJO","1_nSPC","-0.19","-0.4892"," 0.1110","3.5","2.924","4.129","0.36","0.36","0.007","0.0070","0.0025","0.0025"
"PLJO","2_BLT","-0.19","-0.4892"," 0.1110","3.5","2.924","4.129","0.30","0.35","0.025","0.0072","0.0076","0.0025"
"PLLA","1_nSPC","0.046","-0.2903"," 0.3859","2.3","1.794","2.985","0.22","0.22","0.012","0.012","0.0026","0.0026"
"PLLA","2_BLT","0.046","-0.2903"," 0.3859","2.3","1.794","2.985","0.21","0.20","0.041","0.017","0.0084","0.0035"
"PLLD","1_nSPC","-1.3","-3.4440"," 0.7628","7"," 0.8611","24.3426","0.00586","0.0059","0.0028","0.0028","1.7e-05","1.7e-05"
"PLLD","2_BLT","-1.3","-3.4440"," 0.7628","7"," 0.8611","24.3426","0.00072","0.0026","0.0150","0.0021","1.1e-05","5.5e-06"
"PLLV","1_nSPC","-1.5","-2.89960"," 0.03256","2.8","1.402","4.752","0.0219","0.022","0.0017","0.0017","3.8e-05","3.8e-05"
"PLLV","2_BLT","-1.5","-2.89960"," 0.03256","2.8","1.402","4.752","0.0066","0.029","0.0050","0.0018","3.3e-05","5.2e-05"
"PLPH","1_nSPC","-1","-2.226"," 0.178","1.4","0.3066","3.9314","0.063","0.063","0.0111","0.0111","0.00070","0.00070"
"PLPH","2_BLT","-1","-2.226"," 0.178","1.4","0.3066","3.9314","0.034","0.090","0.0075","0.0055","0.00026","0.00049"
"PLPI","1_nSPC","0.11","-1.4934"," 1.6807","1.3","0.5514","2.5648","0.0073","0.0073","0.0020","0.0020","1.5e-05","1.5e-05"
"PLPI","2_BLT","0.11","-1.4934"," 1.6807","1.3","0.5514","2.5648","0.0036","0.0032","0.0017","0.0013","5.9e-06","4.2e-06"
"PLTA","1_nSPC","0.94","0.6041","1.3124","5.5","4.411","6.765","0.15","0.15","0.0027","0.0027","0.0004","0.00040"
"PLTA","2_BLT","0.94","0.6041","1.3124","5.5","4.411","6.765","0.31","0.15","0.0165","0.0030","0.0051","0.00044"
"PLVI","1_nSPC","-0.28","-0.9376"," 0.3718","1.5","1.078","2.055","0.036","0.036","0.0019","0.0019","6.9e-05","6.9e-05"
"PLVI","2_BLT","-0.28","-0.9376"," 0.3718","1.5","1.078","2.055","0.024","0.031","0.0039","0.0026","9.2e-05","8.1e-05"
"POBR","1_nSPC","0.17","-0.2392"," 0.5609","1.1","0.6786","1.5818","0.085","0.085","0.033","0.033","0.0028","0.0028"
"POBR","2_BLT","0.17","-0.2392"," 0.5609","1.1","0.6786","1.5818","0.077","0.065","0.029","0.027","0.0022","0.0018"
"POCO","1_nSPC","-0.23","-0.6331"," 0.1647","1.5","0.7224","2.5124","0.156","0.16","0.047","0.047","0.0073","0.0073"
"POCO","2_BLT","-0.23","-0.6331"," 0.1647","1.5","0.7224","2.5124","0.098","0.12","0.122","0.081","0.0119","0.0098"
"POIM","1_nSPC","-0.84","-1.3447","-0.3176","1.9","1.509","2.462","0.097","0.097","0.002","0.0020","0.00019","0.00019"
"POIM","2_BLT","-0.84","-1.3447","-0.3176","1.9","1.509","2.462","0.033","0.072","0.004","0.0021","0.00013","0.00015"
"POPH","1_nSPC","1.6","1.076","2.171","2.3","1.360","3.689","0.025","0.025","0.026","0.026","0.00065","0.00065"
"POPH","2_BLT","1.6","1.076","2.171","2.3","1.360","3.689","0.163","0.038","0.100","0.044","0.01636","0.00164"
"PORI","1_nSPC","-1.2","-1.734","-0.828","0.44","0.2298","0.7697","0.159","0.16","0.090","0.09","0.0143","0.014"
"PORI","2_BLT","-1.2","-1.734","-0.828","0.44","0.2298","0.7697","0.047","0.15","0.088","0.20","0.0042","0.029"
"POVA","1_nSPC","-0.52","-0.981992","-0.006647","3.2","2.701","3.855","0.42","0.42","0.031","0.031","0.013","0.013"
"POVA","2_BLT","-0.52","-0.981992","-0.006647","3.2","2.701","3.855","0.39","0.52","0.139","0.043","0.054","0.022"
"PSEV","1_nSPC","0.36","-0.09189"," 0.81336","3.1","2.178","4.283","0.31","0.31","0.0051","0.0051","0.0016","0.00157"
"PSEV","2_BLT","0.36","-0.09189"," 0.81336","3.1","2.178","4.283","0.19","0.14","0.0169","0.0054","0.0032","0.00076"
"PSFL","1_nSPC","-0.98","-1.83179","-0.09142","4.4","2.483","7.377","0.132","0.13","0.0022","0.0022","0.00029","0.00029"
"PSFL","2_BLT","-0.98","-1.83179","-0.09142","4.4","2.483","7.377","0.045","0.11","0.0083","0.0019","0.00037","0.00021"
"PSHE","1_nSPC","0.32","0.03551","0.61132","3.6","3.059","4.280","0.44","0.44","0.0064","0.0064","0.0029","0.0029"
"PSHE","2_BLT","0.32","0.03551","0.61132","3.6","3.059","4.280","0.46","0.39","0.0219","0.0060","0.0102","0.0023"
"PSMO","1_nSPC","-1.2","-1.8473","-0.5654","2","1.369","2.901","0.090","0.090","0.002","0.002","1.8e-04","0.00018"
"PSMO","2_BLT","-1.2","-1.8473","-0.5654","2","1.369","2.901","0.025","0.079","0.004","0.002","9.9e-05","0.00015"
"PSOC","1_nSPC","0.29","-0.01496"," 0.60074","3.4","2.846","3.984","0.31","0.31","0.0037","0.0037","0.0012","0.0012"
"PSOC","2_BLT","0.29","-0.01496"," 0.60074","3.4","2.846","3.984","0.37","0.31","0.0157","0.0047","0.0059","0.0014"
