"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"TROB","1_nSPC","Global",3.75,17.07,0.02,0.02,17.65,17.65,0.31,0.31
"TROB","2_TOW","Global",3.75,17.07,0.01,0.25,8.5,0.5,0.07,0.13
"TUNA","1_nSPC","Global",3.75,17.07,0,0,11.44,11.44,0.01,0.01
"TYCR","1_nSPC","Global",3.75,17.07,0,0,2.08,2.08,0,0
"WRAS","1_nSPC","Global",3.75,17.07,0.01,0.01,0.02,0.02,0,0
"XAAU","1_nSPC","Global",3.75,17.07,0.05,0.05,0.36,0.36,0.02,0.02
"XACA","1_nSPC","Global",3.75,17.07,0,0,0.24,0.24,0,0
"ZACO","1_nSPC","Global",3.75,17.07,0.38,0.38,0.35,0.35,0.13,0.13
"ZEFL","1_nSPC","Global",3.75,17.07,0.41,0.41,0.55,0.55,0.23,0.23
"ZESC","1_nSPC","Global",3.75,17.07,0,0,0.61,0.61,0,0
"ZEVE","1_nSPC","Global",3.75,17.07,0.09,0.09,0.4,0.4,0.03,0.03
